Season,Player,Club,Position,Minutes,Goals,Assists,YellowCards,RedCards,CleanSheets,Threat,Creativity,Influence
2019-20,Solomon March,Brighton,Midfielder,1139,0,1,2,0,4,274.0,239.6,189.4
2019-20,Beram Kayal,Brighton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Dale Stephens,Brighton,Midfielder,2525,0,1,8,0,6,90.0,292.8,438.6
2019-20,Leandro Trossard,Brighton,Midfielder,2004,5,5,0,0,4,540.0,585.4,411.4
2019-20,Dan Burn,Brighton,Defender,2879,0,0,5,0,9,128.0,311.9,602.8
2019-20,Adam Webster,Brighton,Defender,2668,3,1,4,0,5,221.0,153.2,696.6
2019-20,Neal Maupay,Brighton,Forward,2763,10,3,3,0,8,1519.0,369.2,518.6
2019-20,Aaron Mooy,Brighton,Midfielder,2079,2,2,1,1,6,291.0,614.9,436.6
2019-20,Aaron Connolly,Brighton,Forward,1250,3,3,0,0,5,530.0,91.4,150.6
2019-20,Tudor Baluta,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Steven Alzate,Brighton,Midfielder,1181,0,0,1,0,3,205.0,214.1,202.0
2019-20,Ezequiel Schelotto,Brighton,Defender,357,0,0,2,0,0,65.0,12.7,38.4
2019-20,Tariq Lamptey,Brighton,Defender,619,0,1,2,0,3,27.0,82.1,91.8
2019-20,Alexis Mac Allister,Brighton,Midfielder,348,0,0,0,0,0,66.0,73.8,28.4
2019-20,Alex Cochrane,Brighton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Ben Mee,Burnley,Defender,2880,1,2,7,0,13,362.0,105.8,658.8
2019-20,James Tarkowski,Burnley,Defender,3420,2,3,10,0,15,410.0,167.1,919.8
2019-20,Matthew Lowton,Burnley,Defender,1530,0,1,2,0,6,15.0,181.7,294.2
2019-20,Phil Bardsley,Burnley,Defender,1890,0,2,6,0,9,109.0,164.0,350.6
2019-20,Charlie Taylor,Burnley,Defender,1944,0,1,3,0,10,19.0,243.0,382.6
2019-20,Kevin Long,Burnley,Defender,562,0,0,0,0,2,24.0,1.3,104.8
2019-20,Ben Gibson,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Ashley Barnes,Burnley,Forward,1350,6,0,4,0,8,474.0,85.1,226.2
2019-20,Chris Wood,Burnley,Forward,2436,14,1,1,0,11,1070.0,299.6,552.2
2019-20,Matej Vydra,Burnley,Forward,807,2,1,0,0,5,273.0,113.3,144.2
2019-20,Nick Pope,Burnley,Goalkeeper,3420,0,0,1,0,15,2.0,30.3,900.0
2019-20,Joe Hart,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Johann Berg Gudmundsson,Burnley,Midfielder,617,1,1,0,0,3,108.0,215.4,118.6
2019-20,Dwight McNeil,Burnley,Midfielder,3339,2,7,5,0,16,430.0,931.4,644.2
2019-20,Robbie Brady,Burnley,Midfielder,445,1,2,1,0,1,128.0,102.1,118.6
2019-20,Steven Defour,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Jeff Hendrick,Burnley,Midfielder,1930,2,2,8,0,10,282.0,213.7,269.8
2019-20,Ashley Westwood,Burnley,Midfielder,3150,2,7,9,0,15,135.0,814.2,596.8
2019-20,Jack Cork,Burnley,Midfielder,2614,0,0,1,0,12,311.0,198.2,313.2
2019-20,Aaron Lennon,Burnley,Midfielder,485,0,0,4,0,0,12.0,37.8,45.0
2019-20,Erik Pieters,Burnley,Defender,1876,0,5,2,0,6,90.0,273.8,355.4
2019-20,Jay Rodriguez,Burnley,Forward,2002,8,2,1,0,7,827.0,135.0,431.4
2019-20,Bailey Peacock-Farrell,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Mace Goodridge,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Anthony Driscoll-Glennon,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Abd-Al-Ali Morakinyo Olaposi Koiki,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Josh Brownhill,Burnley,Midfielder,805,0,0,2,0,4,49.0,58.5,101.2
2019-20,Jimmy Dunne,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Bobby Thomas,Burnley,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Max Thompson,Burnley,Forward,2,0,0,0,0,0,0.0,0.0,0.0
2019-20,Lukas Jensen,Burnley,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Josh Benson,Burnley,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Joel Mumbongo,Burnley,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Marcos Alonso,Chelsea,Defender,1429,4,4,4,0,7,420.0,413.4,411.8
2019-20,Antonio Rüdiger,Chelsea,Defender,1710,2,0,3,0,5,194.0,93.3,389.4
2019-20,César Azpilicueta,Chelsea,Defender,3229,2,6,1,0,8,438.0,708.7,905.2
2019-20,Emerson Palmieri dos Santos,Chelsea,Defender,1022,0,0,3,0,1,225.0,298.7,207.8
2019-20,Andreas Christensen,Chelsea,Defender,1751,0,0,5,0,3,96.0,70.9,353.6
2019-20,Davide Zappacosta,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Olivier Giroud,Chelsea,Forward,988,8,1,1,0,6,598.0,144.8,316.2
2019-20,Kepa Arrizabalaga,Chelsea,Goalkeeper,2970,0,0,0,0,8,0.0,0.0,503.6
2019-20,Willy Caballero,Chelsea,Goalkeeper,450,0,0,0,0,1,0.0,0.0,90.2
2019-20,Willian Borges Da Silva,Chelsea,Midfielder,2595,9,9,4,0,10,930.0,1177.7,834.8
2019-20,Pedro Rodríguez Ledesma,Chelsea,Midfielder,659,1,2,1,0,2,349.0,227.1,161.4
2019-20,Ruben Loftus-Cheek,Chelsea,Midfielder,203,0,1,0,0,1,33.0,30.2,30.8
2019-20,Callum Hudson-Odoi,Chelsea,Midfielder,849,1,5,1,0,2,325.0,341.4,235.2
2019-20,Ross Barkley,Chelsea,Midfielder,1095,1,5,0,0,5,373.0,344.3,266.0
2019-20,Jorge Luiz Frello Filho,Chelsea,Midfielder,2376,4,3,10,0,6,158.0,422.4,600.0
2019-20,N'Golo Kanté,Chelsea,Midfielder,1730,3,0,4,0,3,214.0,424.5,422.8
2019-20,Ethan Ampadu,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Christian Pulisic,Chelsea,Midfielder,1717,9,8,0,0,6,1059.0,426.0,556.2
2019-20,Mateo Kovacic,Chelsea,Midfielder,2065,1,3,8,0,4,186.0,458.5,497.0
2019-20,Kurt Zouma,Chelsea,Defender,2343,0,0,6,0,7,162.0,40.1,518.0
2019-20,Tammy Abraham,Chelsea,Forward,2206,15,6,2,0,7,1301.0,283.2,659.6
2019-20,Michy Batshuayi,Chelsea,Forward,224,1,2,0,0,0,185.0,42.9,61.8
2019-20,Robert Kenedy Nunes do Nascimento,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Mason Mount,Chelsea,Midfielder,2865,7,6,3,0,9,974.0,814.0,641.2
2019-20,Reece James,Chelsea,Defender,1510,0,2,1,0,5,143.0,428.8,343.6
2019-20,Fikayo Tomori,Chelsea,Defender,1291,1,0,3,0,4,79.0,68.6,335.4
2019-20,Billy Gilmour,Chelsea,Midfielder,191,0,0,0,0,1,5.0,55.3,31.4
2019-20,Addji Keaninkin Marc-Israel Guehi,Chelsea,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Faustino Anjorin,Chelsea,Midfielder,19,0,0,0,0,0,9.0,1.2,0.0
2019-20,Armando Broja,Chelsea,Forward,4,0,0,0,0,0,0.0,0.3,0.0
2019-20,Lewis Bate,Chelsea,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Patrick van Aanholt,Crystal Palace,Defender,2507,3,2,0,0,8,285.0,516.0,531.2
2019-20,James Tomkins,Crystal Palace,Defender,1582,1,1,5,0,3,121.0,27.7,384.0
2019-20,Mamadou Sakho,Crystal Palace,Defender,929,0,0,1,1,0,6.0,15.9,179.2
2019-20,Joel Ward,Crystal Palace,Defender,2380,0,1,4,0,7,49.0,117.0,427.0
2019-20,Scott Dann,Crystal Palace,Defender,1264,0,1,0,0,5,177.0,58.3,250.2
2019-20,Martin Kelly,Crystal Palace,Defender,1547,0,1,0,0,6,15.0,96.5,305.4
2019-20,Christian Benteke,Crystal Palace,Forward,1252,2,1,4,1,5,632.0,248.3,231.8
2019-20,Connor Wickham,Crystal Palace,Forward,90,1,1,0,0,0,64.0,34.5,59.8
2019-20,Vicente Guaita,Crystal Palace,Goalkeeper,3150,0,0,1,0,10,0.0,0.0,827.2
2019-20,Wayne Hennessey,Crystal Palace,Goalkeeper,270,0,0,0,0,0,0.0,0.0,110.4
2019-20,Wilfried Zaha,Crystal Palace,Midfielder,3279,4,6,5,0,9,1103.0,588.0,572.0
2019-20,Luka Milivojevic,Crystal Palace,Midfielder,2510,3,1,12,0,7,190.0,499.1,460.0
2019-20,Andros Townsend,Crystal Palace,Midfielder,1284,1,1,0,0,3,122.0,247.1,246.4
2019-20,Max Meyer,Crystal Palace,Midfielder,645,0,0,1,0,1,103.0,68.9,68.0
2019-20,Jeffrey Schlupp,Crystal Palace,Midfielder,1030,3,1,2,0,4,266.0,101.9,240.0
2019-20,James McArthur,Crystal Palace,Midfielder,3091,0,4,6,0,11,421.0,486.6,586.6
2019-20,Cheikhou Kouyaté,Crystal Palace,Midfielder,2524,1,2,4,0,10,279.0,162.3,394.6
2019-20,Luke Dreher,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,James McCarthy,Crystal Palace,Midfielder,1668,0,0,9,0,2,80.0,268.3,268.8
2019-20,Jordan Ayew,Crystal Palace,Forward,3148,9,3,6,0,12,885.0,445.6,597.4
2019-20,Gary Cahill,Crystal Palace,Defender,2167,0,1,1,0,7,342.0,40.0,448.4
2019-20,Víctor Camarasa,Crystal Palace,Midfielder,5,0,0,0,0,0,0.0,0.1,0.2
2019-20,Jairo Riedewald,Crystal Palace,Midfielder,761,0,0,0,0,0,27.0,47.1,117.0
2019-20,Stephen Henderson,Crystal Palace,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Sam Woods,Crystal Palace,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Tyrick Mitchell,Crystal Palace,Defender,193,0,0,1,0,0,2.0,58.7,36.4
2019-20,Brandon Pierrick,Crystal Palace,Midfielder,13,0,0,0,0,0,2.0,21.0,6.4
2019-20,James Daly,Crystal Palace,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Nya Kirby,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Giovanni McGregor,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Nikola Tavares,Crystal Palace,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,John-Kymani Gordon,Crystal Palace,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Alex Iwobi,Everton,Midfielder,1591,1,0,0,0,4,329.0,383.7,246.4
2019-20,Lucas Digne,Everton,Defender,3031,0,8,6,0,9,293.0,1112.0,743.0
2019-20,Yerry Mina,Everton,Defender,2281,2,1,3,0,5,422.0,87.2,535.4
2019-20,Michael Keane,Everton,Defender,2556,2,0,3,0,7,204.0,80.0,666.4
2019-20,Seamus Coleman,Everton,Defender,1833,0,1,3,1,5,175.0,149.0,321.2
2019-20,Leighton Baines,Everton,Defender,400,0,1,0,0,0,5.0,123.8,81.8
2019-20,Cenk Tosun,Everton,Forward,462,2,0,0,0,2,229.0,63.4,89.0
2019-20,Dominic Calvert-Lewin,Everton,Forward,2621,13,1,9,0,8,1272.0,241.4,562.8
2019-20,Jordan Pickford,Everton,Goalkeeper,3420,0,0,2,0,9,0.0,13.0,755.6
2019-20,Maarten Stekelenburg,Everton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Richarlison de Andrade,Everton,Midfielder,3070,13,5,8,0,9,1233.0,478.1,814.6
2019-20,Gylfi Sigurdsson,Everton,Midfielder,2555,2,4,3,0,6,484.0,765.1,454.6
2019-20,Bernard Anício Caldeira Duarte,Everton,Midfielder,1269,3,2,2,0,9,236.0,349.1,315.0
2019-20,Theo Walcott,Everton,Midfielder,1281,2,4,1,0,4,521.0,289.1,225.0
2019-20,Tom Davies,Everton,Midfielder,2020,1,1,8,0,5,262.0,122.6,270.4
2019-20,Ademola Lookman,Everton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Idrissa Gueye,Everton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Morgan Schneiderlin,Everton,Midfielder,998,0,0,4,1,1,32.0,78.5,143.2
2019-20,Fabian Delph,Everton,Defender,1187,0,0,3,1,2,24.0,146.7,183.0
2019-20,André Filipe Tavares Gomes,Everton,Midfielder,1457,0,1,6,0,5,33.0,179.4,156.6
2019-20,Lewis Gibson,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Mason Holgate,Everton,Defender,2052,0,4,5,0,5,152.0,63.9,465.4
2019-20,Jonas Lössl,Everton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Moise Kean,Everton,Forward,830,2,2,1,0,1,429.0,136.5,153.6
2019-20,Jean-Philippe Gbamin,Everton,Midfielder,135,0,0,0,0,1,0.0,6.3,20.0
2019-20,Djibril Sidibé,Everton,Defender,1818,0,4,3,0,5,121.0,341.5,463.0
2019-20,Beni Baningime,Everton,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Anthony Gordon,Everton,Forward,436,0,1,0,0,0,44.0,98.4,76.0
2019-20,Oumar Niasse,Everton,Forward,19,0,0,0,0,0,0.0,1.8,7.0
2019-20,Rhu-endly Martina,Everton,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,João Manuel Neves Virgínia,Everton,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Jarrad Branthwaite,Everton,Defender,299,0,0,0,0,1,0.0,2.2,66.0
2019-20,Ellis Simms,Everton,Forward,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Ricardo Domingos Barbosa Pereira,Leicester,Defender,2520,3,2,1,0,10,235.0,446.5,738.0
2019-20,Benjamin Chilwell,Leicester,Defender,2374,3,3,3,0,9,208.0,545.4,546.0
2019-20,Jonny Evans,Leicester,Defender,3384,1,2,7,1,13,325.0,131.9,755.2
2019-20,Christian Fuchs,Leicester,Defender,770,0,0,0,0,2,20.0,53.5,144.4
2019-20,Çaglar Söyüncü,Leicester,Defender,3036,1,1,4,1,12,238.0,79.0,755.6
2019-20,Wes Morgan,Leicester,Defender,430,0,0,0,0,1,58.0,2.1,85.8
2019-20,Jamie Vardy,Leicester,Forward,3032,23,7,3,0,11,1455.0,418.4,1026.0
2019-20,Kelechi Iheanacho,Leicester,Forward,953,5,4,1,0,3,603.0,204.2,288.2
2019-20,Kasper Schmeichel,Leicester,Goalkeeper,3420,0,0,2,0,13,2.0,30.0,863.4
2019-20,Eldin Jakupovic,Leicester,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Danny Ward,Leicester,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,James Maddison,Leicester,Midfielder,2624,6,5,4,0,10,702.0,1246.4,642.4
2019-20,Harvey Barnes,Leicester,Midfielder,2075,6,10,0,0,9,893.0,517.4,525.0
2019-20,Rachid Ghezzal,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Marc Albrighton,Leicester,Midfielder,857,0,3,2,0,3,102.0,287.9,190.6
2019-20,Demarai Gray,Leicester,Midfielder,605,2,4,1,0,1,263.0,242.3,205.4
2019-20,Wilfred Ndidi,Leicester,Midfielder,2671,2,1,6,0,12,205.0,254.4,611.6
2019-20,Matty James,Leicester,Midfielder,5,0,0,0,0,0,0.0,0.1,0.4
2019-20,Daniel Amartey,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Nampalys Mendy,Leicester,Midfielder,288,0,0,0,0,1,9.0,51.8,57.4
2019-20,Hamza Choudhury,Leicester,Midfielder,883,1,1,2,1,3,83.0,70.0,177.6
2019-20,Ayoze Pérez,Leicester,Midfielder,1998,8,5,0,0,9,779.0,443.9,547.4
2019-20,Ryan Bennett,Leicester,Defender,932,0,0,2,0,3,16.0,41.0,161.4
2019-20,James Justin,Leicester,Defender,1010,0,1,1,0,4,61.0,195.0,240.6
2019-20,Youri Tielemans,Leicester,Midfielder,2823,3,6,2,0,12,502.0,805.4,566.6
2019-20,Andy King,Leicester,Midfielder,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Dennis Praet,Leicester,Midfielder,1122,1,3,2,0,2,210.0,161.6,196.2
2019-20,Filip Benkovic,Leicester,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Luke Thomas,Leicester,Defender,267,0,1,0,0,1,10.0,149.8,78.4
2019-20,George Hirst,Leicester,Forward,9,0,0,0,0,0,25.0,0.6,3.2
2019-20,Darnell Johnson,Leicester,Defender,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Andrew Robertson,Liverpool,Defender,3111,2,12,2,0,13,389.0,980.2,845.8
2019-20,Trent Alexander-Arnold,Liverpool,Defender,3173,4,15,5,0,14,420.0,1380.3,1026.8
2019-20,Virgil van Dijk,Liverpool,Defender,3420,5,2,1,0,15,467.0,152.4,930.2
2019-20,Joseph Gomez,Liverpool,Defender,1999,0,0,7,0,12,12.0,105.7,390.6
2019-20,Joel Matip,Liverpool,Defender,703,1,0,0,0,3,39.0,23.0,198.2
2019-20,Dejan Lovren,Liverpool,Defender,776,0,1,1,0,0,72.0,28.1,196.6
2019-20,Roberto Firmino,Liverpool,Forward,2985,9,9,0,0,16,1638.0,703.0,733.6
2019-20,Divock Origi,Liverpool,Forward,699,4,3,1,0,2,222.0,128.8,201.8
2019-20,Alisson Ramses Becker,Liverpool,Goalkeeper,2543,0,1,0,1,13,0.0,10.0,503.0
2019-20,Simon Mignolet,Liverpool,Goalkeeper,0,0,0,0,0,0,0.0,0.0,0.0
2019-20,Mohamed Salah,Liverpool,Midfielder,2879,19,10,1,0,16,2156.0,834.8,1061.2
2019-20,Sadio Mané,Liverpool,Midfielder,2745,18,10,3,0,12,1239.0,826.6,1010.2
2019-20,Alex Oxlade-Chamberlain,Liverpool,Midfielder,1475,4,1,1,0,8,406.0,298.2,300.0
2019-20,Xherdan Shaqiri,Liverpool,Midfielder,181,1,0,0,0,1,37.0,51.6,47.8
2019-20,Adam Lallana,Liverpool,Midfielder,371,1,1,1,0,1,74.0,68.8,107.2
2019-20,Naby Keita,Liverpool,Midfielder,806,2,3,1,0,5,169.0,234.7,281.8
2019-20,Fabio Henrique Tavares,Liverpool,Midfielder,2073,2,3,6,0,6,85.0,322.4,431.6
2019-20,Jordan Henderson,Liverpool,Midfielder,2234,4,5,2,0,16,275.0,425.9,582.6
